order_id,customer_id,customer_name,customer_email,product_id,product_name,category,quantity,unit_price,discount_pct,status,created_at,updated_at,city,state
ORD-00338,CLI-0253,Tiago Mendes,tiago.mendes66@email.com,PROD-009,Boné Snapback,Acessórios,6,69.90,10,shipped,2024-11-08 13:12:00,2024-11-09 13:12:00,Teresina,PI
ORD-01384,CLI-0189,Patricia Castro,patricia.castro72@email.com,PROD-024,Bola de Basquete,Esportes,3,129.90,20,delivered,2024-11-08 19:58:00,2024-11-12 19:58:00,São Paulo,SP
ORD-00868,CLI-0034,Karina Serrano,karina.serrano68@email.com,PROD-009,Boné Snapback,Acessórios,1,69.90,15,processing,2024-11-08 20:04:00,2024-11-08 20:04:00,Maceió,AL
ORD-01505,CLI-0326,Daniel Moura,daniel.moura2@email.com,PROD-040,Tênis Corrida Fem,Calçados,2,279.90,0,delivered,2024-11-08 20:54:00,2024-11-14 20:54:00,Macapá,AP
ORD-01198,CLI-0098,Elaine Nogueira,elaine.nogueira72@email.com,PROD-003,Mochila Urbana,Acessórios,5,179.00,20,delivered,2024-11-09 10:27:00,2024-11-19 10:27:00,São Paulo,SP
ORD-01983,CLI-0236,Patricia Almeida,patricia.almeida75@email.com,PROD-038,Banco de Supino,Esportes,4,449.00,5,shipped,2024-11-09 16:11:00,2024-11-12 16:11:00,Boa Vista,RR
ORD-00086,CLI-0266,Tiago Costa,tiago.costa17@email.com,PROD-030,Tênis Infantil,Calçados,2,149.90,20,shipped,2024-11-09 17:10:00,2024-11-11 17:10:00,Sorocaba,SP
ORD-01555,CLI-0086,Vera Andrade,vera.andrade17@email.com,PROD-007,Garrafa Térmica,Acessórios,4,89.90,5,delivered,2024-11-09 17:29:00,2024-11-18 17:29:00,Macapá,AP
ORD-00383,CLI-0258,Yara Yamamoto,yara.yamamoto35@email.com,PROD-001,Tênis Runner Pro,Calçados,6,289.90,5,delivered,2024-11-10 12:48:00,2024-11-15 12:48:00,São Paulo,SP
ORD-00178,CLI-0208,Ricardo Torres,ricardo.torres62@email.com,PROD-012,Suplemento Whey 1kg,Nutrição,2,139.90,10,delivered,2024-11-10 13:28:00,2024-11-19 13:28:00,Londrina,PR
ORD-00359,CLI-0059,Ivone Nascimento,ivone.nascimento13@email.com,PROD-023,Suplemento Creatina,Nutrição,4,79.90,5,cancelled,2024-11-10 14:02:00,2024-11-10 20:02:00,Fortaleza,CE
ORD-00855,CLI-0011,Everton Teixeira,everton.teixeira46@email.com,PROD-018,Kettlebell 12kg,Esportes,6,189.90,10,shipped,2024-11-10 16:51:00,2024-11-13 16:51:00,Macapá,AP
ORD-01392,CLI-0077,Yasmin Rocha,yasmin.rocha77@email.com,PROD-001,Tênis Runner Pro,Calçados,3,289.90,5,shipped,2024-11-10 21:27:00,2024-11-11 21:27:00,Porto Alegre,RS
ORD-00936,CLI-0328,Natalia Melo,natalia.melo17@email.com,PROD-015,Câmera de Ação 4K,Eletrônicos,5,899.00,0,shipped,2024-11-11 10:19:00,2024-11-12 10:19:00,Rio Branco,AC
ORD-00887,CLI-0163,Samuel Serrano,samuel.serrano24@email.com,PROD-039,Elástico Resistência,Esportes,4,29.90,5,cancelled,2024-11-11 13:54:00,2024-11-11 18:54:00,Curitiba,PR
ORD-00622,CLI-0303,Geraldo Fonseca,geraldo.fonseca12@email.com,PROD-005,Meias Esportivas,Vestuário,1,19.90,0,delivered,2024-11-11 14:04:00,2024-11-17 14:04:00,São Luís,MA
ORD-00785,CLI-0337,Tatiana Rocha,tatiana.rocha17@email.com,PROD-039,Elástico Resistência,Esportes,6,29.90,15,delivered,2024-11-11 18:44:00,2024-11-20 18:44:00,Teresina,PI
ORD-00575,CLI-0339,Bernardo Mendes,bernardo.mendes59@email.com,PROD-010,Tênis Casual Street,Calçados,4,219.90,20,delivered,2024-11-11 21:12:00,2024-11-17 21:12:00,Sorocaba,SP
ORD-01976,CLI-0245,Alexia Fonseca,alexia.fonseca80@email.com,PROD-013,Corda de Pular Pro,Esportes,5,49.90,0,processing,2024-11-11 21:17:00,2024-11-11 22:17:00,Ribeirão Preto,SP
ORD-00620,CLI-0019,Vanessa Guimaraes,vanessa.guimaraes46@email.com,PROD-010,Tênis Casual Street,Calçados,4,219.90,0,delivered,2024-11-12 08:15:00,2024-11-17 08:15:00,Florianópolis,SC
ORD-01241,CLI-0295,Odete Teixeira,odete.teixeira81@email.com,PROD-016,Notebook Sleeve 15,Acessórios,5,79.90,20,delivered,2024-11-12 08:34:00,2024-11-16 08:34:00,Belo Horizonte,MG
ORD-00833,CLI-0288,Flavia Ulhoa,flavia.ulhoa14@email.com,PROD-008,Bermuda Tactel,Vestuário,6,99.90,20,processing,2024-11-12 08:36:00,2024-11-12 10:36:00,Vitória,ES
ORD-00154,CLI-0349,Fabio Borges,fabio.borges86@email.com,PROD-038,Banco de Supino,Esportes,6,449.00,10,processing,2024-11-12 16:51:00,2024-11-12 16:51:00,Recife,PE
ORD-00358,CLI-0340,Leandro Orsini,leandro.orsini13@email.com,PROD-022,Calça Legging,Vestuário,3,89.90,10,delivered,2024-11-12 22:35:00,2024-11-15 22:35:00,Recife,PE
ORD-01815,CLI-0097,Natalia Oliveira,natalia.oliveira95@email.com,PROD-035,Bicicleta Speed 21v,Esportes,3,1899.00,0,cancelled,2024-11-13 09:04:00,2024-11-13 11:04:00,Londrina,PR
ORD-01108,CLI-0021,Claudia Machado,claudia.machado21@email.com,PROD-024,Bola de Basquete,Esportes,3,129.90,10,delivered,2024-11-13 11:28:00,2024-11-21 11:28:00,Joinville,SC
ORD-00500,CLI-0080,Jorge Abreu,jorge.abreu41@email.com,PROD-006,Smartwatch Fit,Eletrônicos,1,599.00,0,shipped,2024-11-13 11:55:00,2024-11-15 11:55:00,Maceió,AL
ORD-00245,CLI-0141,Samuel Serrano,samuel.serrano86@email.com,PROD-018,Kettlebell 12kg,Esportes,4,189.90,0,processing,2024-11-13 14:41:00,2024-11-13 15:41:00,Osasco,SP
ORD-01211,CLI-0315,Sandra Lacerda,sandra.lacerda36@email.com,PROD-020,Óculos de Sol UV400,Acessórios,2,119.90,20,delivered,2024-11-13 16:03:00,2024-11-22 16:03:00,Belo Horizonte,MG
ORD-01642,CLI-0243,Wesley Lima,wesley.lima85@email.com,PROD-016,Notebook Sleeve 15,Acessórios,2,79.90,0,delivered,2024-11-13 22:35:00,2024-11-18 22:35:00,Uberlândia,MG
ORD-01154,CLI-0217,Helena Teixeira,helena.teixeira98@email.com,PROD-039,Elástico Resistência,Esportes,6,29.90,5,delivered,2024-11-14 10:38:00,2024-11-23 10:38:00,Florianópolis,SC
ORD-01261,CLI-0303,Geraldo Fonseca,geraldo.fonseca12@email.com,PROD-014,Luva de Academia,Esportes,1,39.90,10,delivered,2024-11-14 20:55:00,2024-11-23 20:55:00,São Luís,MA
ORD-00722,CLI-0025,Otavio Rocha,otavio.rocha28@email.com,PROD-020,Óculos de Sol UV400,Acessórios,5,119.90,10,delivered,2024-11-15 09:45:00,2024-11-19 09:45:00,Feira de Santana,BA
ORD-01130,CLI-0046,Igor Camargo,igor.camargo99@email.com,PROD-002,Camiseta Dry Fit,Vestuário,5,59.90,10,shipped,2024-11-15 10:40:00,2024-11-17 10:40:00,Manaus,AM
ORD-01409,CLI-0162,Giovanna Souza,giovanna.souza11@email.com,PROD-029,Relógio Digital,Eletrônicos,6,199.00,15,processing,2024-11-15 12:39:00,2024-11-15 13:39:00,Boa Vista,RR
ORD-00071,CLI-0258,Yara Yamamoto,yara.yamamoto35@email.com,PROD-011,Jaqueta Corta-Vento,Vestuário,5,249.90,0,shipped,2024-11-15 17:53:00,2024-11-18 17:53:00,São Paulo,SP
ORD-00540,CLI-0219,Vanessa Cavalcante,vanessa.cavalcante23@email.com,PROD-039,Elástico Resistência,Esportes,3,29.90,5,delivered,2024-11-15 18:59:00,2024-11-20 18:59:00,Contagem,MG
ORD-00362,CLI-0043,Willian Vasquez,willian.vasquez3@email.com,PROD-007,Garrafa Térmica,Acessórios,2,89.90,20,delivered,2024-11-16 09:13:00,2024-11-22 09:13:00,Recife,PE
ORD-00355,CLI-0080,Jorge Abreu,jorge.abreu41@email.com,PROD-003,Mochila Urbana,Acessórios,2,179.00,10,delivered,2024-11-16 16:31:00,2024-11-24 16:31:00,Maceió,AL
ORD-00070,CLI-0129,Iara Azevedo,iara.azevedo60@email.com,PROD-013,Corda de Pular Pro,Esportes,6,49.90,20,delivered,2024-11-16 16:39:00,2024-11-20 16:39:00,Londrina,PR
ORD-01588,CLI-0211,Sandra Faria,sandra.faria74@email.com,PROD-035,Bicicleta Speed 21v,Esportes,2,1899.00,10,shipped,2024-11-16 18:13:00,2024-11-18 18:13:00,Curitiba,PR
ORD-01486,CLI-0084,Bruno Resende,bruno.resende80@email.com,PROD-002,Camiseta Dry Fit,Vestuário,4,59.90,5,delivered,2024-11-16 18:58:00,2024-11-23 18:58:00,Feira de Santana,BA
ORD-01447,CLI-0175,Everton Jansen,everton.jansen92@email.com,PROD-018,Kettlebell 12kg,Esportes,6,189.90,20,delivered,2024-11-16 21:07:00,2024-11-21 21:07:00,Belém,PA
ORD-01196,CLI-0046,Igor Camargo,igor.camargo99@email.com,PROD-013,Corda de Pular Pro,Esportes,4,49.90,0,cancelled,2024-11-16 21:56:00,2024-11-17 02:56:00,Manaus,AM
ORD-01142,CLI-0134,Daniel Pinto,daniel.pinto32@email.com,PROD-004,Fone Bluetooth,Eletrônicos,3,349.00,0,cancelled,2024-11-17 07:40:00,2024-11-17 12:40:00,Santos,SP
ORD-01068,CLI-0068,Wagner Lacerda,wagner.lacerda63@email.com,PROD-016,Notebook Sleeve 15,Acessórios,1,79.90,5,shipped,2024-11-17 07:50:00,2024-11-18 07:50:00,Santos,SP
ORD-01138,CLI-0259,Ricardo Campos,ricardo.campos76@email.com,PROD-008,Bermuda Tactel,Vestuário,6,99.90,10,delivered,2024-11-17 15:53:00,2024-11-22 15:53:00,Caruaru,PE
ORD-00073,CLI-0293,Leandro Esteves,leandro.esteves29@email.com,PROD-027,Toalha Microfibra,Acessórios,5,34.90,0,delivered,2024-11-17 16:41:00,2024-11-24 16:41:00,Belém,PA
ORD-00917,CLI-0202,Bernardo Bezerra,bernardo.bezerra13@email.com,PROD-003,Mochila Urbana,Acessórios,2,179.00,0,delivered,2024-11-17 16:42:00,2024-11-21 16:42:00,Belém,PA
ORD-01851,CLI-0343,Hanna Magalhaes,hanna.magalhaes94@email.com,PROD-036,Capacete de Ciclismo,Esportes,5,179.90,20,cancelled,2024-11-17 22:33:00,2024-11-17 23:33:00,Fortaleza,CE
ORD-01728,CLI-0216,Keila Lopes,keila.lopes73@email.com,PROD-013,Corda de Pular Pro,Esportes,3,49.90,0,cancelled,2024-11-17 22:38:00,2024-11-17 23:38:00,Caxias do Sul,RS
ORD-00679,CLI-0298,Willian Magalhaes,willian.magalhaes23@email.com,PROD-031,Meia de Compressão,Vestuário,5,29.90,10,delivered,2024-11-17 22:44:00,2024-11-21 22:44:00,Belém,PA
ORD-00241,CLI-0114,Hanna Camargo,hanna.camargo43@email.com,PROD-009,Boné Snapback,Acessórios,2,69.90,10,delivered,2024-11-18 09:37:00,2024-11-25 09:37:00,Rio de Janeiro,RJ
ORD-01945,CLI-0271,Nuno Jansen,nuno.jansen84@email.com,PROD-004,Fone Bluetooth,Eletrônicos,5,349.00,5,processing,2024-11-18 09:54:00,2024-11-18 11:54:00,Salvador,BA
ORD-01938,CLI-0048,Natalia Bittencourt,natalia.bittencourt78@email.com,PROD-036,Capacete de Ciclismo,Esportes,4,179.90,10,delivered,2024-11-18 09:59:00,2024-11-24 09:59:00,Boa Vista,RR
ORD-01946,CLI-0165,Orlanda Azevedo,orlanda.azevedo44@email.com,PROD-004,Fone Bluetooth,Eletrônicos,4,349.00,10,delivered,2024-11-18 13:55:00,2024-11-28 13:55:00,Cuiabá,MT
ORD-00434,CLI-0243,Wesley Lima,wesley.lima85@email.com,PROD-001,Tênis Runner Pro,Calçados,2,289.90,10,delivered,2024-11-18 17:50:00,2024-11-28 17:50:00,Uberlândia,MG
ORD-01766,CLI-0288,Flavia Ulhoa,flavia.ulhoa14@email.com,PROD-018,Kettlebell 12kg,Esportes,1,189.90,0,delivered,2024-11-18 18:01:00,2024-11-28 18:01:00,Vitória,ES
ORD-00615,CLI-0197,Xuxa Esteves,xuxa.esteves90@email.com,PROD-013,Corda de Pular Pro,Esportes,3,49.90,10,delivered,2024-11-18 18:31:00,2024-11-22 18:31:00,Joinville,SC
ORD-01307,CLI-0119,Hugo Nascimento,hugo.nascimento33@email.com,PROD-019,Palmilha Ortopédica,Calçados,6,59.90,15,delivered,2024-11-18 19:38:00,2024-11-26 19:38:00,Belo Horizonte,MG
ORD-00790,CLI-0292,Leandro Xavier,leandro.xavier37@email.com,PROD-026,Tapete de Yoga,Esportes,1,99.90,10,processing,2024-11-18 20:26:00,2024-11-18 21:26:00,Natal,RN
ORD-01719,CLI-0047,Rafaela Torres,rafaela.torres71@email.com,PROD-032,Headband Esportivo,Acessórios,3,24.90,20,delivered,2024-11-19 09:16:00,2024-11-26 09:16:00,Campinas,SP
ORD-01155,CLI-0220,Juliana Oliveira,juliana.oliveira1@email.com,PROD-013,Corda de Pular Pro,Esportes,5,49.90,10,delivered,2024-11-19 09:28:00,2024-11-24 09:28:00,Rio Branco,AC
ORD-00742,CLI-0121,Amanda Fonseca,amanda.fonseca56@email.com,PROD-020,Óculos de Sol UV400,Acessórios,2,119.90,0,cancelled,2024-11-19 17:56:00,2024-11-19 23:56:00,Porto Alegre,RS
ORD-00155,CLI-0038,Orlanda Lima,orlanda.lima93@email.com,PROD-006,Smartwatch Fit,Eletrônicos,3,599.00,0,delivered,2024-11-20 11:47:00,2024-11-29 11:47:00,Maceió,AL
ORD-01219,CLI-0349,Fabio Borges,fabio.borges86@email.com,PROD-029,Relógio Digital,Eletrônicos,6,199.00,0,delivered,2024-11-21 07:11:00,2024-11-26 07:11:00,Recife,PE
ORD-01395,CLI-0183,Otavio Camargo,otavio.camargo62@email.com,PROD-027,Toalha Microfibra,Acessórios,1,34.90,15,delivered,2024-11-21 08:38:00,2024-11-25 08:38:00,Joinville,SC
ORD-00925,CLI-0018,Patricia Resende,patricia.resende82@email.com,PROD-035,Bicicleta Speed 21v,Esportes,2,1899.00,15,delivered,2024-11-21 10:24:00,2024-11-28 10:24:00,Palmas,TO
ORD-01339,CLI-0032,Gustavo Martins,gustavo.martins20@email.com,PROD-040,Tênis Corrida Fem,Calçados,4,279.90,0,processing,2024-11-21 14:22:00,2024-11-21 16:22:00,Campinas,SP
ORD-01769,CLI-0079,Larissa Pinto,larissa.pinto80@email.com,PROD-025,Carregador Portátil,Eletrônicos,3,149.00,15,delivered,2024-11-21 15:09:00,2024-11-26 15:09:00,Salvador,BA
ORD-01621,CLI-0097,Natalia Oliveira,natalia.oliveira95@email.com,PROD-012,Suplemento Whey 1kg,Nutrição,3,139.90,5,shipped,2024-11-21 16:38:00,2024-11-23 16:38:00,Londrina,PR
ORD-01080,CLI-0218,Odete Vieira,odete.vieira34@email.com,PROD-031,Meia de Compressão,Vestuário,6,29.90,10,delivered,2024-11-21 17:08:00,2024-11-27 17:08:00,Salvador,BA
ORD-01490,CLI-0213,Karen Machado,karen.machado16@email.com,PROD-035,Bicicleta Speed 21v,Esportes,4,1899.00,0,delivered,2024-11-22 07:19:00,2024-12-02 07:19:00,Contagem,MG
ORD-01096,CLI-0306,Iara Henriques,iara.henriques82@email.com,PROD-001,Tênis Runner Pro,Calçados,3,289.90,5,delivered,2024-11-22 08:15:00,2024-11-29 08:15:00,Palmas,TO
ORD-00212,CLI-0123,Thiago Yamamoto,thiago.yamamoto40@email.com,PROD-032,Headband Esportivo,Acessórios,4,24.90,0,shipped,2024-11-22 09:33:00,2024-11-23 09:33:00,Rio Branco,AC
ORD-00603,CLI-0030,Keila Koppel,keila.koppel47@email.com,PROD-039,Elástico Resistência,Esportes,6,29.90,5,cancelled,2024-11-22 10:45:00,2024-11-22 11:45:00,Natal,RN
ORD-01586,CLI-0233,Isabela Nunes,isabela.nunes98@email.com,PROD-035,Bicicleta Speed 21v,Esportes,3,1899.00,5,shipped,2024-11-22 12:24:00,2024-11-24 12:24:00,Teresina,PI
ORD-00233,CLI-0235,Quezia Abreu,quezia.abreu84@email.com,PROD-006,Smartwatch Fit,Eletrônicos,5,599.00,0,delivered,2024-11-22 19:04:00,2024-11-25 19:04:00,Londrina,PR
ORD-00610,CLI-0129,Iara Azevedo,iara.azevedo60@email.com,PROD-029,Relógio Digital,Eletrônicos,1,199.00,15,shipped,2024-11-23 07:59:00,2024-11-24 07:59:00,Londrina,PR
ORD-01215,CLI-0288,Flavia Ulhoa,flavia.ulhoa14@email.com,PROD-032,Headband Esportivo,Acessórios,2,24.90,5,delivered,2024-11-23 11:19:00,2024-11-30 11:19:00,Vitória,ES
ORD-00740,CLI-0344,Vitor Nogueira,vitor.nogueira41@email.com,PROD-016,Notebook Sleeve 15,Acessórios,3,79.90,20,delivered,2024-11-23 18:57:00,2024-11-27 18:57:00,Maceió,AL
ORD-00042,CLI-0122,Xuxa Peixoto,xuxa.peixoto85@email.com,PROD-020,Óculos de Sol UV400,Acessórios,1,119.90,0,shipped,2024-11-23 21:04:00,2024-11-24 21:04:00,Recife,PE
ORD-00668,CLI-0229,Thiago Koppel,thiago.koppel35@email.com,PROD-023,Suplemento Creatina,Nutrição,1,79.90,10,processing,2024-11-24 13:37:00,2024-11-24 15:37:00,Sorocaba,SP
ORD-00473,CLI-0283,Marcos Resende,marcos.resende33@email.com,PROD-010,Tênis Casual Street,Calçados,5,219.90,5,delivered,2024-11-24 17:07:00,2024-11-28 17:07:00,São Paulo,SP
ORD-01819,CLI-0337,Tatiana Rocha,tatiana.rocha17@email.com,PROD-032,Headband Esportivo,Acessórios,5,24.90,15,delivered,2024-11-24 18:12:00,2024-11-27 18:12:00,Teresina,PI
ORD-01236,CLI-0291,Patricia Carvalho,patricia.carvalho73@email.com,PROD-035,Bicicleta Speed 21v,Esportes,1,1899.00,10,shipped,2024-11-24 22:12:00,2024-11-25 22:12:00,Curitiba,PR
ORD-00103,CLI-0291,Patricia Carvalho,patricia.carvalho73@email.com,PROD-039,Elástico Resistência,Esportes,1,29.90,10,delivered,2024-11-24 22:56:00,2024-11-29 22:56:00,Curitiba,PR
ORD-01027,CLI-0002,Larissa Ribeiro,larissa.ribeiro18@email.com,PROD-037,Luvas de Boxe,Esportes,4,149.90,5,cancelled,2024-11-25 08:59:00,2024-11-25 12:59:00,Fortaleza,CE
ORD-01846,CLI-0243,Wesley Lima,wesley.lima85@email.com,PROD-034,Suplemento BCAA,Nutrição,1,69.90,15,delivered,2024-11-25 14:28:00,2024-12-01 14:28:00,Uberlândia,MG
ORD-00771,CLI-0167,Quezia Nunes,quezia.nunes96@email.com,PROD-037,Luvas de Boxe,Esportes,2,149.90,5,delivered,2024-11-25 16:20:00,2024-11-28 16:20:00,Uberlândia,MG
ORD-00617,CLI-0123,Thiago Yamamoto,thiago.yamamoto40@email.com,PROD-032,Headband Esportivo,Acessórios,4,24.90,0,delivered,2024-11-25 16:31:00,2024-12-05 16:31:00,Rio Branco,AC
ORD-00704,CLI-0256,Karina Zanetti,karina.zanetti96@email.com,PROD-018,Kettlebell 12kg,Esportes,6,189.90,5,delivered,2024-11-25 19:22:00,2024-12-05 19:22:00,Manaus,AM
ORD-00209,CLI-0180,Bruno Magalhaes,bruno.magalhaes63@email.com,PROD-028,Shorts de Natação,Vestuário,3,79.90,0,shipped,2024-11-26 09:15:00,2024-11-29 09:15:00,Fortaleza,CE
ORD-00896,CLI-0196,Andre Nogueira,andre.nogueira96@email.com,PROD-002,Camiseta Dry Fit,Vestuário,2,59.90,15,shipped,2024-11-26 09:22:00,2024-11-27 09:22:00,Contagem,MG
ORD-01744,CLI-0246,Odete Paiva,odete.paiva98@email.com,PROD-011,Jaqueta Corta-Vento,Vestuário,2,249.90,5,delivered,2024-11-26 13:54:00,2024-11-29 13:54:00,Curitiba,PR
ORD-00057,CLI-0312,Mariana Cavalcante,mariana.cavalcante69@email.com,PROD-029,Relógio Digital,Eletrônicos,1,199.00,0,processing,2024-11-26 18:23:00,2024-11-26 19:23:00,Manaus,AM
ORD-01156,CLI-0018,Patricia Resende,patricia.resende82@email.com,PROD-033,Camiseta Polo,Vestuário,3,89.90,10,delivered,2024-11-26 18:25:00,2024-11-29 18:25:00,Palmas,TO
ORD-01227,CLI-0143,Milena Yamamoto,milena.yamamoto55@email.com,PROD-020,Óculos de Sol UV400,Acessórios,4,119.90,0,cancelled,2024-11-26 22:24:00,2024-11-27 02:24:00,Contagem,MG
ORD-00645,CLI-0209,Yara Almeida,yara.almeida7@email.com,PROD-014,Luva de Academia,Esportes,2,39.90,10,delivered,2024-11-27 09:01:00,2024-12-07 09:01:00,Maceió,AL
ORD-01354,CLI-0233,Isabela Nunes,isabela.nunes98@email.com,PROD-032,Headband Esportivo,Acessórios,2,24.90,15,delivered,2024-11-27 10:02:00,2024-12-05 10:02:00,Teresina,PI
ORD-00604,CLI-0045,Joao Alves,joao.alves11@email.com,PROD-039,Elástico Resistência,Esportes,2,29.90,10,delivered,2024-11-27 12:57:00,2024-12-01 12:57:00,Ribeirão Preto,SP
ORD-00050,CLI-0264,Isabela Lacerda,isabela.lacerda6@email.com,PROD-026,Tapete de Yoga,Esportes,5,99.90,15,delivered,2024-11-27 13:18:00,2024-12-05 13:18:00,Aracaju,SE
ORD-00291,CLI-0198,Otavio Lopes,otavio.lopes33@email.com,PROD-004,Fone Bluetooth,Eletrônicos,2,349.00,5,delivered,2024-11-27 14:43:00,2024-12-03 14:43:00,Natal,RN
ORD-00716,CLI-0180,Bruno Magalhaes,bruno.magalhaes63@email.com,PROD-004,Fone Bluetooth,Eletrônicos,6,349.00,5,shipped,2024-11-27 16:37:00,2024-11-28 16:37:00,Fortaleza,CE
ORD-01724,CLI-0327,Joao Azevedo,joao.azevedo3@email.com,PROD-016,Notebook Sleeve 15,Acessórios,2,79.90,10,shipped,2024-11-27 22:23:00,2024-11-28 22:23:00,Goiânia,GO
ORD-00852,CLI-0251,Bruno Lacerda,bruno.lacerda12@email.com,PROD-026,Tapete de Yoga,Esportes,5,99.90,0,delivered,2024-11-28 09:34:00,2024-12-01 09:34:00,Natal,RN
ORD-01874,CLI-0118,Leonardo Zanetti,leonardo.zanetti15@email.com,PROD-035,Bicicleta Speed 21v,Esportes,1,1899.00,20,delivered,2024-11-28 11:03:00,2024-12-03 11:03:00,Cuiabá,MT
ORD-00747,CLI-0043,Willian Vasquez,willian.vasquez3@email.com,PROD-008,Bermuda Tactel,Vestuário,2,99.90,5,delivered,2024-11-28 11:54:00,2024-12-07 11:54:00,Recife,PE
ORD-00202,CLI-0048,Natalia Bittencourt,natalia.bittencourt78@email.com,PROD-024,Bola de Basquete,Esportes,3,129.90,0,delivered,2024-11-28 12:03:00,2024-12-07 12:03:00,Boa Vista,RR
ORD-00059,CLI-0294,Nuno Cardoso,nuno.cardoso87@email.com,PROD-009,Boné Snapback,Acessórios,5,69.90,10,delivered,2024-11-28 15:15:00,2024-12-02 15:15:00,Manaus,AM
ORD-00386,CLI-0199,Pedro Nascimento,pedro.nascimento41@email.com,PROD-031,Meia de Compressão,Vestuário,4,29.90,0,processing,2024-11-28 17:06:00,2024-11-28 19:06:00,Recife,PE
ORD-00993,CLI-0243,Wesley Lima,wesley.lima85@email.com,PROD-012,Suplemento Whey 1kg,Nutrição,1,139.90,0,cancelled,2024-11-28 17:37:00,2024-11-28 21:37:00,Uberlândia,MG
ORD-00505,CLI-0340,Leandro Orsini,leandro.orsini13@email.com,PROD-024,Bola de Basquete,Esportes,1,129.90,0,delivered,2024-11-28 19:14:00,2024-12-07 19:14:00,Recife,PE
ORD-00163,CLI-0318,Diego Esteves,diego.esteves8@email.com,PROD-025,Carregador Portátil,Eletrônicos,3,149.00,15,delivered,2024-11-29 11:19:00,2024-12-07 11:19:00,São Luís,MA
ORD-00361,CLI-0264,Isabela Lacerda,isabela.lacerda6@email.com,PROD-033,Camiseta Polo,Vestuário,4,89.90,15,processing,2024-11-29 13:20:00,2024-11-29 15:20:00,Aracaju,SE
ORD-00404,CLI-0162,Giovanna Souza,giovanna.souza11@email.com,PROD-027,Toalha Microfibra,Acessórios,3,34.90,0,shipped,2024-11-29 15:16:00,2024-12-02 15:16:00,Boa Vista,RR
ORD-01151,CLI-0247,Felipe Freitas,felipe.freitas71@email.com,PROD-013,Corda de Pular Pro,Esportes,1,49.90,10,delivered,2024-11-29 16:29:00,2024-12-09 16:29:00,Manaus,AM
ORD-01592,CLI-0110,Amanda Resende,amanda.resende45@email.com,PROD-026,Tapete de Yoga,Esportes,2,99.90,15,shipped,2024-11-29 21:19:00,2024-12-02 21:19:00,João Pessoa,PB
ORD-00190,CLI-0280,Giovanna Almeida,giovanna.almeida22@email.com,PROD-014,Luva de Academia,Esportes,4,39.90,0,delivered,2024-11-30 14:19:00,2024-12-03 14:19:00,Goiânia,GO
ORD-00534,CLI-0286,Jefferson Campos,jefferson.campos82@email.com,PROD-014,Luva de Academia,Esportes,1,39.90,0,shipped,2024-11-30 18:02:00,2024-12-01 18:02:00,Boa Vista,RR
ORD-01389,CLI-0295,Odete Teixeira,odete.teixeira81@email.com,PROD-033,Camiseta Polo,Vestuário,4,89.90,15,processing,2024-11-30 19:27:00,2024-11-30 19:27:00,Belo Horizonte,MG
ORD-01093,CLI-0287,Marcos Resende,marcos.resende39@email.com,PROD-039,Elástico Resistência,Esportes,1,29.90,15,delivered,2024-11-30 19:52:00,2024-12-09 19:52:00,Belém,PA
ORD-00900,CLI-0145,Nelson Andrade,nelson.andrade97@email.com,PROD-023,Suplemento Creatina,Nutrição,4,79.90,10,delivered,2024-12-01 07:30:00,2024-12-06 07:30:00,Vitória,ES
ORD-01049,CLI-0045,Joao Alves,joao.alves11@email.com,PROD-007,Garrafa Térmica,Acessórios,2,89.90,0,processing,2024-12-01 13:12:00,2024-12-01 15:12:00,Ribeirão Preto,SP
ORD-00298,CLI-0339,Bernardo Mendes,bernardo.mendes59@email.com,PROD-021,Tênis de Trilha,Calçados,6,359.90,0,delivered,2024-12-01 22:18:00,2024-12-08 22:18:00,Sorocaba,SP
ORD-01003,CLI-0260,Sandra Santos,sandra.santos58@email.com,PROD-020,Óculos de Sol UV400,Acessórios,3,119.90,20,shipped,2024-12-02 07:15:00,2024-12-04 07:15:00,Uberlândia,MG
ORD-01017,CLI-0133,Ursula Ribeiro,ursula.ribeiro26@email.com,PROD-001,Tênis Runner Pro,Calçados,6,289.90,20,delivered,2024-12-02 11:09:00,2024-12-11 11:09:00,Brasília,DF
ORD-00003,CLI-0288,Flavia Ulhoa,flavia.ulhoa14@email.com,PROD-040,Tênis Corrida Fem,Calçados,5,279.90,20,processing,2024-12-02 15:01:00,2024-12-02 15:01:00,Vitória,ES
ORD-00590,CLI-0032,Gustavo Martins,gustavo.martins20@email.com,PROD-031,Meia de Compressão,Vestuário,5,29.90,0,delivered,2024-12-02 16:51:00,2024-12-05 16:51:00,Campinas,SP
ORD-01370,CLI-0240,Ricardo Koppel,ricardo.koppel98@email.com,PROD-038,Banco de Supino,Esportes,3,449.00,10,delivered,2024-12-03 08:20:00,2024-12-07 08:20:00,Contagem,MG
ORD-00916,CLI-0213,Karen Machado,karen.machado16@email.com,PROD-016,Notebook Sleeve 15,Acessórios,2,79.90,10,delivered,2024-12-03 12:44:00,2024-12-07 12:44:00,Contagem,MG
ORD-00336,CLI-0337,Tatiana Rocha,tatiana.rocha17@email.com,PROD-024,Bola de Basquete,Esportes,6,129.90,15,shipped,2024-12-03 14:00:00,2024-12-05 14:00:00,Teresina,PI
